dateCrawled,name,price,,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,postalCode,lastSeen
2016-03-29 22:38,Seat_Cordoba_Kombi,1500,seat cordoba kombi Manual 2000 8,test,kombi,2000,Manual,75,cordoba,150000,8,benzin,seat,nein,2016-03-29 0:00,26954,2016-04-06 9:17
2016-03-30 8:50,Seat_Ibiza_1.4_16V,3990,seat ibiza kleinwagen Manual 2004 12,control,kleinwagen,2004,Manual,75,ibiza,90000,12,benzin,seat,nein,2016-03-30 0:00,42327,2016-04-07 0:17
2016-03-31 13:38,Seat_Ibiza_1.4_16V,1100,seat ibiza kleinwagen Manual 2002 8,control,kleinwagen,2002,Manual,75,ibiza,150000,8,benzin,seat,nein,2016-03-31 0:00,90431,2016-04-02 8:18
2016-03-31 14:00,Seat_Cordoba_2_Jahre_TueV,750,seat cordoba kleinwagen Manual 1998 5,control,kleinwagen,1998,Manual,75,cordoba,150000,5,benzin,seat,nein,2016-03-31 0:00,27474,2016-04-06 6:45
2016-03-31 15:47,Seat_Cordoba_Vario_1.6i_SE,1200,seat cordoba kombi Manual 1999 1,control,kombi,1999,Manual,75,cordoba,150000,1,benzin,seat,nein,2016-03-31 0:00,70439,2016-04-06 8:46
2016-04-03 4:02,Seat_Cordoba_Vario_1.6i_SXE,1199,seat cordoba kombi Manual 1999 11,test,kombi,1999,Manual,75,cordoba,150000,11,benzin,seat,nein,2016-04-03 0:00,4720,2016-04-07 10:16
2016-04-03 15:57,Seat_Ibiza_1.4_16V_Reference,3400,seat ibiza kleinwagen Manual 2005 4,test,kleinwagen,2005,Manual,75,ibiza,125000,4,benzin,seat,ja,2016-04-03 0:00,91301,2016-04-05 15:16
2016-04-04 21:39,Ibiza_1.4_75_PS__Klima__HU/AU_01/2018__WR__SR__Scheckheftgepflegt,2250,seat ibiza kleinwagen Manual 2004 7,test,kleinwagen,2004,Manual,75,ibiza,150000,7,benzin,seat,nein,2016-04-04 0:00,9638,2016-04-07 0:15
2016-03-12 0:53,Sehr_schoener_Fabia_Combi_1.4_mit_75_PS_1_Vorbesitzer,3799,skoda fabia kombi Manual 2006 8,test,kombi,2006,Manual,75,fabia,125000,8,benzin,skoda,nein,2016-03-11 0:00,26897,2016-04-05 17:22
2016-03-28 20:45,Fabia_II_Combi_Greenline_1_2_TDI_DPF_mit_Gebrauchtwagengarantie,6990,skoda fabia kombi Manual 2012 5,control,kombi,2012,Manual,75,fabia,100000,5,diesel,skoda,nein,2016-03-28 0:00,44894,2016-04-03 13:58
2016-03-05 14:24,Skoda_Fabia_1.4_TDI_Ambiente,2700,skoda fabia kleinwagen Manual 2005 4,test,kleinwagen,2005,Manual,75,fabia,150000,4,diesel,skoda,nein,2016-03-04 0:00,65812,2016-04-06 5:45
2016-03-07 20:44,Skoda_Kombi,2900,skoda fabia kombi Manual 2005 9,test,kombi,2005,Manual,75,fabia,125000,9,benzin,skoda,,2016-03-07 0:00,49632,2016-03-10 16:16
2016-03-14 19:53,Skoda_Fabia_1.4_16V_Combi_Automatik_Ambiente,1250,skoda fabia kombi Automatic 2005 7,control,kombi,2005,Automatic,75,fabia,80000,7,benzin,skoda,ja,2016-03-14 0:00,49610,2016-04-06 5:46
2016-03-20 10:48,Skoda_Fabia_zuverlaessig_und_guenstig_im_Unterhalt,2750,skoda fabia  Manual 2005 6,control,,2005,Manual,75,fabia,150000,6,benzin,skoda,nein,2016-03-20 0:00,63741,2016-03-21 12:46
2016-04-02 21:38,Soda_Oktaven_1.6_GLX,1799,skoda octavia limousine Manual 1999 6,test,limousine,1999,Manual,75,octavia,150000,6,benzin,skoda,nein,2016-04-02 0:00,49479,2016-04-06 22:16
2016-03-23 9:56,Skoda_fabia_1.4_16v_combi,2690,skoda fabia kombi Manual 2005 12,test,kombi,2005,Manual,75,fabia,150000,12,benzin,skoda,nein,2016-03-23 0:00,23566,2016-03-26 2:17
2016-03-25 12:44,Skoda_Fabia_1.4_Sedan_Classic,3650,skoda fabia kleinwagen Manual 2005 3,test,kleinwagen,2005,Manual,75,fabia,125000,3,benzin,skoda,nein,2016-03-25 0:00,73655,2016-04-06 13:45
2016-04-02 22:58,Skoda_Fabia_1.4_16V,2999,skoda fabia kleinwagen Manual 2005 2,test,kleinwagen,2005,Manual,75,fabia,150000,2,benzin,skoda,nein,2016-04-02 0:00,25852,2016-04-07 2:46
2016-03-22 1:58,Vw_polo_6n_TÃ?Å?�V_neu,850,sonstige_autos   Manual 2000 5,test,,2000,Manual,75,,150000,5,benzin,sonstige_autos,,2016-03-22 0:00,99986,2016-04-05 18:15
2016-03-31 19:47,Robur_Bus_Scheckheft_gepflegt__20_sitze_/Oldtimer_.17500_km_,6900,sonstige_autos  bus Manual 1981 1,control,bus,1981,Manual,75,,20000,1,benzin,sonstige_autos,,2016-03-31 0:00,12277,2016-04-02 15:45
2016-03-09 20:50,subaru_justy_KAD_1200gli_4X4,800,subaru justy suv Manual 1995 7,control,suv,1995,Manual,75,justy,80000,7,benzin,subaru,,2016-03-09 0:00,56288,2016-03-11 17:31
2016-03-17 14:55,suzuki_ignis_zu_verkaufen,1999,suzuki andere limousine Manual 2004 0,control,limousine,2004,Manual,75,andere,150000,0,diesel,suzuki,nein,2016-03-17 0:00,98527,2016-04-06 22:45
2016-03-23 9:55,Suzuki_SJ_413_Samurai__Allrad,5500,suzuki andere suv Manual 1994 5,test,suv,1994,Manual,75,andere,150000,5,,suzuki,nein,2016-03-23 0:00,58119,2016-03-30 18:47
2016-04-02 19:25,VW_LUPO_1_4_16V_SCHWARZ_75PS_SPORTFAHRWERK_ABT_AUSPUFF,1499,volkswagen lupo kleinwagen Manual 1999 4,test,kleinwagen,1999,Manual,75,lupo,150000,4,benzin,volkswagen,,2016-04-02 0:00,65830,2016-04-06 11:46
2016-03-05 20:56,Volkswagen_Golf_1.4_16v_Generation,2300,volkswagen golf limousine Manual 1999 8,control,limousine,1999,Manual,75,golf,150000,8,benzin,volkswagen,nein,2016-03-05 0:00,21077,2016-04-05 12:16
2016-03-06 14:46,Golf_4__TÃ?Å?�V_12.2017_zweite_Hand_mit_schiebedach_vier_Tueren,1799,volkswagen golf limousine Manual 1999 9,control,limousine,1999,Manual,75,golf,150000,9,,volkswagen,nein,2016-03-06 0:00,35410,2016-03-12 14:37
2016-03-06 20:41,Golf_Generation_Modell_2000,2200,volkswagen golf limousine Manual 1999 12,control,limousine,1999,Manual,75,golf,150000,12,benzin,volkswagen,nein,2016-03-06 0:00,46149,2016-03-12 14:17
2016-03-07 1:53,Golf_4_R32_Optik_AUDI_/_VW,1999,volkswagen golf limousine Manual 1999 4,control,limousine,1999,Manual,75,golf,150000,4,benzin,volkswagen,nein,2016-03-07 0:00,92542,2016-03-25 18:17
2016-03-07 12:47,Volkswagen_Golf_1.4,1999,volkswagen golf limousine Manual 1999 3,test,limousine,1999,Manual,75,golf,150000,3,benzin,volkswagen,nein,2016-03-07 0:00,9125,2016-04-05 19:17
2016-03-08 17:39,Golf_4_1.4_mit_Klimaanlaage,999,volkswagen golf limousine Manual 1999 4,control,limousine,1999,Manual,75,golf,150000,4,benzin,volkswagen,ja,2016-03-08 0:00,53474,2016-04-07 6:15
2016-03-09 11:39,VW_Golf_4__Benzin__75PS_sehr_gepflegt_und_unbedingt_fahrtuechtig!,1100,volkswagen golf kleinwagen Manual 1999 5,test,kleinwagen,1999,Manual,75,golf,150000,5,benzin,volkswagen,nein,2016-03-09 0:00,66701,2016-03-13 3:45
2016-03-09 23:55,Ich_moechte_meine_Auto_verkaufen,1900,volkswagen golf limousine Manual 1999 7,test,limousine,1999,Manual,75,golf,150000,7,benzin,volkswagen,nein,2016-03-09 0:00,22049,2016-03-10 7:39
2016-03-10 16:55,Volkswagen_Golf_Cabrio_1.8_Classicline,3600,volkswagen golf cabrio Manual 1999 6,control,cabrio,1999,Manual,75,golf,150000,6,benzin,volkswagen,nein,2016-03-10 0:00,28790,2016-03-18 1:44
2016-03-10 17:36,Volkswagen_Polo_Joker,700,volkswagen polo kleinwagen Manual 1999 5,control,kleinwagen,1999,Manual,75,polo,150000,5,benzin,volkswagen,nein,2016-03-10 0:00,49434,2016-04-05 17:49
2016-03-10 17:49,Volkswagen_Golf_1.4_mit_TÃ?Å?�V_bis_11/2016__Bastlerfahrzeug_,650,volkswagen golf limousine Manual 1999 3,control,limousine,1999,Manual,75,golf,150000,3,benzin,volkswagen,ja,2016-03-10 0:00,41065,2016-03-11 5:46
2016-03-10 19:25,Volkswagen_Polo,650,volkswagen polo kleinwagen Manual 1999 7,control,kleinwagen,1999,Manual,75,polo,150000,7,benzin,volkswagen,nein,2016-03-10 0:00,65594,2016-03-11 17:41
2016-03-11 12:54,VW_GOLF_4_1.4_16V_TÃ?Å?�V_NEU_KLIMA_4X_ELEKTRIK_FENSTER,1670,volkswagen golf limousine Manual 1999 8,test,limousine,1999,Manual,75,golf,150000,8,benzin,volkswagen,nein,2016-03-11 0:00,52388,2016-03-23 3:19
2016-03-11 18:47,"VW_Polo_6N_""Vollauslastung_""",2190,volkswagen polo kleinwagen Manual 1999 12,test,kleinwagen,1999,Manual,75,polo,70000,12,benzin,volkswagen,nein,2016-03-11 0:00,38302,2016-03-12 23:45
2016-03-12 18:39,Volkswagen_Golf_1.4,1250,volkswagen golf limousine Manual 1999 1,test,limousine,1999,Manual,75,golf,150000,1,benzin,volkswagen,nein,2016-03-12 0:00,47249,2016-03-12 18:39
2016-03-13 18:38,Verkaufe_meinen_Golf,15000,volkswagen golf limousine Manual 1999 0,test,limousine,1999,Manual,75,golf,150000,0,benzin,volkswagen,nein,2016-03-13 0:00,38350,2016-04-06 17:47
2016-03-14 11:37,Golf_mit_Klima_und_4xFH_!,750,volkswagen golf limousine Manual 1999 5,test,limousine,1999,Manual,75,golf,150000,5,benzin,volkswagen,ja,2016-03-14 0:00,54516,2016-04-06 14:45
2016-03-14 13:54,Golf_4_TÃ?Å?�V_6/16,800,volkswagen golf kleinwagen Manual 1999 8,test,kleinwagen,1999,Manual,75,golf,150000,8,benzin,volkswagen,ja,2016-03-14 0:00,14662,2016-03-16 4:17
2016-03-14 16:42,VW_Golf_IV_1.4_16V_4_Tuerer__Klima__TÃ?Å?�V_01/2018__Rentnerfahrzeug,1450,volkswagen golf limousine Manual 1999 5,test,limousine,1999,Manual,75,golf,150000,5,benzin,volkswagen,,2016-03-14 0:00,34266,2016-03-14 16:42
2016-03-14 17:36,Schwarzes_Golf_4_TÃ?Å?�V_Neu,900,volkswagen golf limousine Manual 1999 1,test,limousine,1999,Manual,75,golf,150000,1,benzin,volkswagen,nein,2016-03-14 0:00,65199,2016-03-14 18:44
2016-03-14 20:06,Golf_4_tdi_!!_anschauen_lohnt_sich_!!,1999,volkswagen golf limousine Manual 1999 2,control,limousine,1999,Manual,75,golf,150000,2,diesel,volkswagen,,2016-03-14 0:00,56070,2016-04-02 18:47
2016-03-15 16:55,Vw_Lupo_1_4_ohne_tuev,1100,volkswagen lupo kleinwagen Manual 1999 0,control,kleinwagen,1999,Manual,75,lupo,150000,0,benzin,volkswagen,,2016-03-15 0:00,81735,2016-04-06 12:44
2016-03-16 9:37,VW_Golf_4_1.4_LIter_16V,1100,volkswagen golf kleinwagen Manual 1999 0,test,kleinwagen,1999,Manual,75,golf,150000,0,benzin,volkswagen,nein,2016-03-16 0:00,27619,2016-03-22 13:47
2016-03-16 13:57,VW_Lupo_1.4,999,volkswagen lupo kleinwagen Manual 1999 4,control,kleinwagen,1999,Manual,75,lupo,125000,4,benzin,volkswagen,nein,2016-03-16 0:00,89250,2016-04-06 12:45
2016-03-18 10:37,Golf_IV_1.4_TueV_HU_neu_02/18,2100,volkswagen golf kleinwagen Manual 1999 3,control,kleinwagen,1999,Manual,75,golf,150000,3,benzin,volkswagen,,2016-03-18 0:00,22769,2016-04-05 22:16
2016-03-19 12:52,Volkswagen_Lupo_1.4,999,volkswagen lupo kleinwagen Manual 1999 6,test,kleinwagen,1999,Manual,75,lupo,150000,6,benzin,volkswagen,nein,2016-03-19 0:00,91322,2016-04-02 18:16
2016-03-19 20:46,VW_LT_/Transporter/_klein_LKW/_Bus,4999,volkswagen transporter bus Manual 1999 3,control,bus,1999,Manual,75,transporter,150000,3,diesel,volkswagen,nein,2016-03-19 0:00,23564,2016-04-07 8:45
2016-03-19 23:55,Volkswagen_Golf,1000,volkswagen golf kleinwagen Manual 1999 3,control,kleinwagen,1999,Manual,75,golf,150000,3,benzin,volkswagen,nein,2016-03-19 0:00,88410,2016-04-06 3:15
2016-03-20 9:39,Golf_4_1.6_Benzin,850,volkswagen golf kleinwagen Manual 1999 8,control,kleinwagen,1999,Manual,75,golf,150000,8,benzin,volkswagen,ja,2016-03-20 0:00,77743,2016-04-06 4:44
2016-03-20 16:46,Volkswagen_Golf_1.4,1900,volkswagen golf limousine Manual 1999 11,test,limousine,1999,Manual,75,golf,150000,11,benzin,volkswagen,nein,2016-03-20 0:00,48161,2016-03-21 19:46
2016-03-21 13:25,Volkswagen_Golf_1.4___Klima___el._Schiebedach___4_Tuerig,1450,volkswagen golf limousine Manual 1999 6,control,limousine,1999,Manual,75,golf,150000,6,benzin,volkswagen,nein,2016-03-21 0:00,65936,2016-04-06 18:15
2016-03-21 18:57,Vw_Golf_IV_verkauf_oder_Tausch_Vw_Bus,2000,volkswagen golf limousine Manual 1999 0,test,limousine,1999,Manual,75,golf,125000,0,benzin,volkswagen,nein,2016-03-21 0:00,33334,2016-04-06 21:47
2016-03-22 16:37,VW_Golf_4_Schwarz_TÃ?Å?�V_bis_02/2018,1999,volkswagen golf limousine Manual 1999 3,test,limousine,1999,Manual,75,golf,150000,3,benzin,volkswagen,,2016-03-22 0:00,70186,2016-04-06 6:17
2016-03-22 21:55,VW_GOLF_4_TÃ?Å?�V_NEU_4X_ELEKTR?K_FENSTER_KL?MAANLAGE_km125899,1670,volkswagen golf limousine Manual 1999 8,control,limousine,1999,Manual,75,golf,150000,8,benzin,volkswagen,nein,2016-03-22 0:00,52388,2016-03-22 21:55
2016-03-22 23:57,Volkswagen_Golf_1.4_Klima,550,volkswagen golf limousine Manual 1999 10,test,limousine,1999,Manual,75,golf,150000,10,benzin,volkswagen,ja,2016-03-22 0:00,50769,2016-03-24 15:16
2016-03-23 19:36,Volkswagen_Golf_1_4,1000,volkswagen golf kleinwagen Manual 1999 9,control,kleinwagen,1999,Manual,75,golf,150000,9,benzin,volkswagen,,2016-03-23 0:00,61231,2016-03-24 16:27
2016-03-23 23:56,Golf_4_1_4i__nur_118.000_KM_an_Bastler_*Schnaeppchen*,500,volkswagen golf limousine Manual 1999 11,control,limousine,1999,Manual,75,golf,125000,11,benzin,volkswagen,ja,2016-03-23 0:00,27383,2016-03-24 6:38
2016-03-25 12:56,Volkswagen_Golf_4_1.4_16V_zu_verkaufen!,1399,volkswagen golf limousine Manual 1999 1,test,limousine,1999,Manual,75,golf,150000,1,benzin,volkswagen,,2016-03-25 0:00,42327,2016-03-28 12:16
2016-03-25 13:43,Volkswagen_Golf_1.4_Zahnriemen_neu_mit_Anhaengerkupplung,2150,volkswagen golf limousine Manual 1999 10,test,limousine,1999,Manual,75,golf,150000,10,benzin,volkswagen,nein,2016-03-25 0:00,76275,2016-04-04 14:17
2016-03-25 17:58,Volkswagen_Golf_1.4,1299,volkswagen golf limousine Manual 1999 3,test,limousine,1999,Manual,75,golf,150000,3,benzin,volkswagen,nein,2016-03-25 0:00,74257,2016-04-07 0:16
2016-03-26 22:49,Vw_Golf_4_mit_Klimatronik,649,volkswagen golf limousine Manual 1999 4,test,limousine,1999,Manual,75,golf,150000,4,benzin,volkswagen,nein,2016-03-26 0:00,92224,2016-03-26 23:44
2016-03-27 13:50,Golf_IV_Golf4_1_4_16V_!_TÃ?Å?�V_neu_!,1850,volkswagen golf limousine Manual 1999 6,test,limousine,1999,Manual,75,golf,150000,6,benzin,volkswagen,,2016-03-27 0:00,24409,2016-04-07 9:46
2016-03-27 21:40,Gofl_4_1_6_3_Tuerer_vieles_Neu_gemacht!_TÃ?Å?�V_bis_01.2017,1600,volkswagen golf limousine Manual 1999 7,test,limousine,1999,Manual,75,golf,150000,7,benzin,volkswagen,ja,2016-03-27 0:00,10318,2016-04-05 20:17
2016-03-27 22:55,Volkswagen_Polo_Variant_75,600,volkswagen polo kombi Manual 1999 6,test,kombi,1999,Manual,75,polo,150000,6,benzin,volkswagen,nein,2016-03-27 0:00,14195,2016-04-06 6:17
2016-03-28 12:49,VW_Lupo_1_4,1250,volkswagen lupo kleinwagen Manual 1999 4,test,kleinwagen,1999,Manual,75,lupo,150000,4,benzin,volkswagen,nein,2016-03-28 0:00,13055,2016-04-06 15:46
2016-03-29 17:55,VW_Golf_4_1J1,1250,volkswagen golf kleinwagen Manual 1999 0,control,kleinwagen,1999,Manual,75,golf,150000,0,benzin,volkswagen,nein,2016-03-29 0:00,47807,2016-04-04 2:45
2016-03-29 23:53,GOLF_4___4/5__Tuer,1300,volkswagen golf limousine Manual 1999 0,control,limousine,1999,Manual,75,golf,150000,0,benzin,volkswagen,nein,2016-03-29 0:00,47799,2016-04-06 20:16
2016-03-30 2:00,Volkswagen_VW_Polo_3_Open_Air__6N_75PS_Faltdach_TÃ?Å?�V_NEU,1900,volkswagen polo kleinwagen Manual 1999 8,test,kleinwagen,1999,Manual,75,polo,150000,8,benzin,volkswagen,nein,2016-03-30 0:00,22393,2016-04-06 23:15
2016-03-30 12:37,Verkaufe__Golf__4,1100,volkswagen golf andere Manual 1999 0,control,andere,1999,Manual,75,golf,150000,0,benzin,volkswagen,nein,2016-03-30 0:00,39317,2016-04-07 4:15
2016-03-30 14:38,Volkswagen_Golf_1.4,1350,volkswagen golf limousine Manual 1999 3,control,limousine,1999,Manual,75,golf,150000,3,benzin,volkswagen,ja,2016-03-30 0:00,84453,2016-03-30 14:38
2016-03-30 14:49,VW_T4_Transporter_mit_langem_Radstand__Lkw_Zulassung,2999,volkswagen transporter bus Manual 1999 11,control,bus,1999,Manual,75,transporter,150000,11,diesel,volkswagen,nein,2016-03-30 0:00,52525,2016-04-07 5:44
2016-03-30 19:50,Volkswagen_Golf_1.4_in_top_Zustand,1490,volkswagen golf limousine Manual 1999 8,test,limousine,1999,Manual,75,golf,150000,8,benzin,volkswagen,nein,2016-03-30 0:00,34225,2016-04-05 9:16
2016-03-31 1:56,Golf_4_Top_Zustand_!,1800,volkswagen golf kleinwagen Manual 1999 6,test,kleinwagen,1999,Manual,75,golf,150000,6,benzin,volkswagen,nein,2016-03-31 0:00,20099,2016-04-02 4:15
2016-03-31 17:49,VW_Golf_4_1_4,1350,volkswagen golf kleinwagen Manual 1999 10,control,kleinwagen,1999,Manual,75,golf,150000,10,benzin,volkswagen,,2016-03-31 0:00,45889,2016-04-04 10:45
2016-03-31 22:51,Golf_Benzin_1.4,1650,volkswagen golf limousine Manual 1999 6,test,limousine,1999,Manual,75,golf,150000,6,benzin,volkswagen,nein,2016-03-31 0:00,84359,2016-03-31 23:46
2016-03-31 23:37,VW_Golf_1.4,999,volkswagen golf limousine Manual 1999 4,control,limousine,1999,Manual,75,golf,150000,4,benzin,volkswagen,nein,2016-03-31 0:00,89077,2016-04-07 3:17
2016-04-01 13:45,Polo_6n_mit_Tuev_bis_Juli_2016,550,volkswagen polo kleinwagen Automatic 1999 7,test,kleinwagen,1999,Automatic,75,polo,150000,7,benzin,volkswagen,nein,2016-04-01 0:00,26624,2016-04-07 10:17
2016-04-02 16:46,VW_Golf_Cabrio_1.8,1950,volkswagen golf cabrio Manual 1999 5,control,cabrio,1999,Manual,75,golf,150000,5,benzin,volkswagen,nein,2016-04-02 0:00,93309,2016-04-06 15:45
2016-04-02 16:47,Volkswagen_Golf_1.4,850,volkswagen golf limousine Manual 1999 3,control,limousine,1999,Manual,75,golf,150000,3,benzin,volkswagen,nein,2016-04-02 0:00,91580,2016-04-02 16:47
2016-04-02 18:45,Vw_GOLF_4__1_4_16V__5_Tuerig,1200,volkswagen golf limousine Manual 1999 12,control,limousine,1999,Manual,75,golf,150000,12,benzin,volkswagen,nein,2016-04-02 0:00,35708,2016-04-03 11:26
2016-04-02 18:59,VW_Golf_4__1_6_L__Schiebedach__grau_metallic,1299,volkswagen golf kleinwagen Manual 1999 5,control,kleinwagen,1999,Manual,75,golf,150000,5,benzin,volkswagen,ja,2016-04-02 0:00,30175,2016-04-02 19:40
2016-04-03 14:44,An_Bastler_o._Export_1.4_16v,550,volkswagen golf kleinwagen Manual 1999 7,test,kleinwagen,1999,Manual,75,golf,150000,7,benzin,volkswagen,ja,2016-04-03 0:00,33790,2016-04-03 14:44
2016-04-03 15:57,Volkswagen_Golf_1.4_Generation,2000,volkswagen golf limousine Manual 1999 8,test,limousine,1999,Manual,75,golf,150000,8,benzin,volkswagen,nein,2016-04-03 0:00,39624,2016-04-05 15:16
2016-04-03 16:38,Volkswagen_Golf_1.4_Comfortline,1950,volkswagen golf limousine Manual 1999 4,control,limousine,1999,Manual,75,golf,150000,4,benzin,volkswagen,nein,2016-04-03 0:00,24109,2016-04-05 15:46
2016-04-03 16:53,Golf_4__1.6,1199,volkswagen golf kombi Manual 1999 10,control,kombi,1999,Manual,75,golf,150000,10,,volkswagen,,2016-04-03 0:00,69234,2016-04-05 16:46
2016-04-03 18:46,VW_Golf_IV_fuer_Bastler_nach_Wildunfall,700,volkswagen  kleinwagen Manual 1999 4,control,kleinwagen,1999,Manual,75,,150000,4,benzin,volkswagen,ja,2016-04-03 0:00,38315,2016-04-05 19:16
2016-04-03 18:49,GOLF_4_TDI_KLIMA_TÃ?Å?�V,999,volkswagen golf limousine Manual 1999 3,control,limousine,1999,Manual,75,golf,150000,3,diesel,volkswagen,nein,2016-04-03 0:00,32609,2016-04-03 18:49
2016-04-03 20:25,golf_4_1.4_16v,750,volkswagen golf limousine Manual 1999 4,test,limousine,1999,Manual,75,golf,150000,4,,volkswagen,nein,2016-04-03 0:00,65197,2016-04-04 11:25
2016-04-03 21:46,Volkswagen_Golf,1250,volkswagen golf limousine Manual 1999 12,test,limousine,1999,Manual,75,golf,150000,12,benzin,volkswagen,nein,2016-04-03 0:00,59423,2016-04-05 22:45
2016-04-04 1:57,Golf_4/Tuev_02.17/Top_Zustand,1999,volkswagen golf limousine Manual 1999 1,control,limousine,1999,Manual,75,golf,150000,1,,volkswagen,nein,2016-04-04 0:00,10435,2016-04-06 9:16
2016-04-04 16:36,Volkswagen_Golf_1.4_Comfortline,1150,volkswagen golf limousine Manual 1999 8,test,limousine,1999,Manual,75,golf,150000,8,benzin,volkswagen,nein,2016-04-04 0:00,65439,2016-04-05 12:21
2016-04-04 20:53,Zu_verkaufen_!!!!!,1150,volkswagen golf kleinwagen Manual 1999 10,control,kleinwagen,1999,Manual,75,golf,150000,10,benzin,volkswagen,,2016-04-04 0:00,6217,2016-04-06 23:18
2016-04-04 22:49,VW_GOLF_IV_75PS__gepflegt,500,volkswagen golf limousine Manual 1999 0,test,limousine,1999,Manual,75,golf,150000,0,benzin,volkswagen,ja,2016-04-04 0:00,39606,2016-04-07 1:45
2016-03-05 19:57,Volkswagen_golf_4__1.4__16v,1200,volkswagen golf kleinwagen Manual 2000 1,test,kleinwagen,2000,Manual,75,golf,150000,1,benzin,volkswagen,nein,2016-03-05 0:00,44866,2016-03-31 3:45
2016-03-05 20:53,Volkswagen_Golf_1.4,1350,volkswagen golf limousine Manual 2000 9,control,limousine,2000,Manual,75,golf,150000,9,benzin,volkswagen,nein,2016-03-05 0:00,56727,2016-03-06 4:17
2016-03-07 5:57,Volkswagen_Golf_1.4_Edition,2850,volkswagen golf limousine Manual 2000 3,test,limousine,2000,Manual,75,golf,80000,3,benzin,volkswagen,nein,2016-03-07 0:00,34599,2016-03-21 3:45
2016-03-07 12:45,Vw_Golf_1_4,1350,volkswagen golf limousine Manual 2000 6,test,limousine,2000,Manual,75,golf,150000,6,benzin,volkswagen,,2016-03-07 0:00,41539,2016-03-07 16:17
2016-03-07 13:50,VW_Golf_IV_1.4_Benzin,1990,volkswagen golf kleinwagen Manual 2000 0,control,kleinwagen,2000,Manual,75,golf,150000,0,,volkswagen,nein,2016-03-07 0:00,13597,2016-03-20 12:45
2016-03-07 21:56,Volkswagen_Polo_1_4_KLIMA_/_Euro_4,1000,volkswagen polo kleinwagen Manual 2000 6,control,kleinwagen,2000,Manual,75,polo,150000,6,benzin,volkswagen,nein,2016-03-07 0:00,32756,2016-03-09 14:46
2016-03-08 16:46,Golf_4_1.4_16v_1555_Euro_nur_bis_10.03.2016,1500,volkswagen golf limousine Manual 2000 7,test,limousine,2000,Manual,75,golf,150000,7,benzin,volkswagen,nein,2016-03-04 0:00,91126,2016-03-09 17:16
2016-03-08 20:52,VW_Lupo_silber_Automatik_2._Hand,1500,volkswagen lupo kleinwagen Automatic 2000 11,control,kleinwagen,2000,Automatic,75,lupo,150000,11,benzin,volkswagen,ja,2016-03-08 0:00,16244,2016-03-29 12:15
2016-03-09 14:53,Golf_4_1.4_16v_1500_Euro_nur_bis_10.03.2016,1500,volkswagen golf limousine Manual 2000 7,test,limousine,2000,Manual,75,golf,150000,7,benzin,volkswagen,nein,2016-03-04 0:00,91126,2016-03-10 0:16
2016-03-09 17:54,Volkswagen_Golf__1_4,1900,volkswagen golf kleinwagen Manual 2000 5,test,kleinwagen,2000,Manual,75,golf,150000,5,benzin,volkswagen,nein,2016-03-09 0:00,3130,2016-03-21 0:15
2016-03-09 22:48,Golf_4_VW_Volkswagen,1190,volkswagen golf kleinwagen Manual 2000 0,test,kleinwagen,2000,Manual,75,golf,150000,0,benzin,volkswagen,nein,2016-03-09 0:00,27367,2016-03-11 22:15
2016-03-09 23:06,Volkswagen_VW_Polo_1.4_TDI_Edition_TÃ?Å?�V_Neu_Klima__ZV__AHK,1699,volkswagen polo kleinwagen Manual 2000 11,control,kleinwagen,2000,Manual,75,polo,150000,11,diesel,volkswagen,nein,2016-03-09 0:00,56588,2016-03-17 7:17
2016-03-10 10:54,Vw_Caddy_1_9_sdi,650,volkswagen caddy kombi Manual 2000 6,test,kombi,2000,Manual,75,caddy,150000,6,diesel,volkswagen,,2016-03-10 0:00,38259,2016-03-10 11:44
2016-03-11 13:57,Volkswagen_Golf_1.4,1350,volkswagen golf limousine Manual 2000 7,test,limousine,2000,Manual,75,golf,150000,7,benzin,volkswagen,nein,2016-03-11 0:00,14797,2016-04-07 11:16
2016-03-11 16:51,VW_Polo_in_gutem_Zustand,2000,volkswagen polo kleinwagen Manual 2000 5,test,kleinwagen,2000,Manual,75,polo,125000,5,benzin,volkswagen,nein,2016-03-11 0:00,83620,2016-04-01 19:24
