price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen
7950,control,bus,2007,Manual,140,galaxy,150000,11,diesel,ford,nein,2016-03-14 0:00,0,12109,2016-03-28 13:16
15490,test,limousine,2012,Manual,179,astra,50000,4,benzin,opel,nein,2016-04-03 0:00,0,93486,2016-04-05 15:16
8500,control,limousine,2008,Automatic,145,focus,150000,3,benzin,ford,nein,2016-03-26 0:00,0,12277,2016-03-28 11:17
725,test,kleinwagen,2001,Automatic,54,fortwo,150000,10,benzin,smart,ja,2016-03-18 0:00,0,61352,2016-03-21 18:17
1200,control,limousine,1999,Manual,136,,150000,6,lpg,opel,,2016-03-10 0:00,0,42105,2016-04-06 5:46
750,control,limousine,1996,Manual,113,lancer,150000,5,benzin,mitsubishi,,2016-04-03 0:00,0,25436,2016-04-05 12:46
10900,control,bus,2012,Manual,140,meriva,60000,7,benzin,opel,nein,2016-03-14 0:00,0,17506,2016-03-26 8:16
3800,control,kleinwagen,2006,Manual,65,punto,125000,5,benzin,fiat,nein,2016-03-05 0:00,0,94522,2016-03-24 18:17
18200,test,limousine,2011,Manual,220,insignia,60000,5,benzin,opel,nein,2016-03-12 0:00,0,9600,2016-04-06 4:17
5250,control,cabrio,2006,Manual,111,megane,70000,7,benzin,renault,nein,2016-03-05 0:00,0,72654,2016-03-26 2:45
900,control,kombi,2000,Manual,0,berlingo,150000,9,benzin,citroen,nein,2016-03-12 0:00,0,13587,2016-03-25 12:19
1000,control,limousine,1998,Manual,75,astra,125000,3,benzin,opel,ja,2016-03-06 0:00,0,76676,2016-03-17 7:17
1500,control,limousine,2001,Manual,193,5er,150000,2,diesel,bmw,ja,2016-03-05 0:00,0,90473,2016-03-09 10:45
1300,test,limousine,1990,Manual,118,andere,150000,2,benzin,mercedes_benz,nein,2016-03-23 0:00,0,81245,2016-04-06 17:46
17600,test,coupe,2009,Manual,170,a5,150000,10,diesel,audi,nein,2016-03-24 0:00,0,93458,2016-04-05 15:17
1500,test,limousine,1999,Manual,75,astra,150000,6,benzin,opel,nein,2016-03-25 0:00,0,59425,2016-03-25 15:40
3300,test,limousine,2002,Manual,170,5er,150000,2,benzin,bmw,nein,2016-03-11 0:00,0,90765,2016-03-15 16:17
2800,control,kombi,1999,Manual,150,a4,150000,12,benzin,audi,nein,2016-04-04 0:00,0,50321,2016-04-06 22:46
2650,control,limousine,2001,Manual,105,3er,150000,7,benzin,bmw,nein,2016-03-15 0:00,0,14513,2016-03-16 9:43
900,control,bus,1999,Manual,133,voyager,150000,3,benzin,chrysler,nein,2016-03-11 0:00,0,90443,2016-03-23 7:18
6200,test,cabrio,2006,Manual,109,2_reihe,60000,7,benzin,peugeot,nein,2016-03-27 0:00,0,74579,2016-04-05 14:16
2290,control,limousine,1997,Automatic,165,a6,150000,8,benzin,audi,nein,2016-03-15 0:00,0,76889,2016-04-06 3:16
2399,test,cabrio,1996,Manual,90,golf,150000,11,benzin,volkswagen,,2016-03-24 0:00,0,96264,2016-04-07 1:46
14900,test,cabrio,1998,Automatic,231,sl,150000,5,benzin,mercedes_benz,nein,2016-03-25 0:00,0,82335,2016-04-06 15:44
39500,test,,2012,Automatic,306,c_klasse,40000,4,,mercedes_benz,nein,2016-03-30 0:00,0,50674,2016-04-07 1:44
4250,control,kleinwagen,2006,Manual,69,polo,80000,3,diesel,volkswagen,nein,2016-03-05 0:00,0,32108,2016-03-16 3:16
5500,control,limousine,1996,Automatic,170,3er,150000,12,benzin,bmw,nein,2016-03-20 0:00,0,22547,2016-03-30 18:18
500,test,kleinwagen,1997,Manual,46,corsa,100000,7,benzin,opel,nein,2016-03-07 0:00,0,66113,2016-03-16 11:47
16900,test,kombi,2009,Manual,143,a4,150000,2,diesel,audi,nein,2016-04-02 0:00,0,54309,2016-04-06 13:17
1850,test,kombi,1999,Manual,75,astra,150000,2,benzin,opel,,2016-03-05 0:00,0,25497,2016-03-21 2:15
900,control,kombi,2000,Manual,0,astra,150000,2,benzin,opel,nein,2016-04-05 0:00,0,65934,2016-04-05 18:25
9750,control,kleinwagen,2009,Manual,0,golf,60000,8,benzin,volkswagen,,2016-03-28 0:00,0,46236,2016-04-07 14:58
1900,test,kombi,2002,Manual,64,fabia,150000,10,diesel,skoda,nein,2016-04-04 0:00,0,95326,2016-04-06 19:17
5390,control,bus,2004,Automatic,105,touran,150000,4,diesel,volkswagen,nein,2016-03-19 0:00,0,40625,2016-04-07 10:17
1250,test,kombi,1998,Manual,150,3er,150000,12,benzin,bmw,nein,2016-03-20 0:00,0,72119,2016-03-21 21:17
2299,test,kombi,2001,Manual,170,andere,150000,6,benzin,saab,nein,2016-03-19 0:00,0,44229,2016-03-31 16:47
6450,control,limousine,2003,Automatic,163,5er,150000,2,diesel,bmw,nein,2016-03-05 0:00,0,35606,2016-03-06 17:36
2800,control,kombi,2004,Manual,103,astra,150000,8,benzin,opel,nein,2016-03-20 0:00,0,86928,2016-04-02 6:46
9000,control,bus,2012,Manual,131,andere,125000,12,diesel,opel,nein,2016-03-22 0:00,0,29614,2016-03-22 8:47
1250,test,kleinwagen,2006,Manual,105,polo,150000,0,diesel,volkswagen,ja,2016-03-07 0:00,0,88250,2016-03-07 12:43
2100,control,limousine,2005,Manual,155,signum,100000,0,benzin,opel,,2016-03-18 0:00,0,67657,2016-04-05 21:46
6450,control,kombi,2005,Manual,179,a6,150000,11,diesel,audi,nein,2016-03-22 0:00,0,65510,2016-03-27 15:16
2000,control,cabrio,2003,Automatic,109,2_reihe,150000,7,benzin,peugeot,ja,2016-03-28 0:00,0,36460,2016-04-07 4:45
1050,control,limousine,1998,Automatic,75,golf,150000,7,benzin,volkswagen,nein,2016-03-26 0:00,0,13597,2016-04-06 4:45
2300,test,kombi,2003,Automatic,150,vito,150000,12,diesel,mercedes_benz,ja,2016-03-11 0:00,0,46286,2016-03-12 6:46
6990,test,coupe,2012,Automatic,71,fortwo,30000,4,benzin,smart,nein,2016-03-10 0:00,0,90765,2016-03-27 8:15
19999,test,suv,2006,Automatic,224,m_klasse,150000,12,diesel,mercedes_benz,nein,2016-03-11 0:00,0,35088,2016-04-07 3:15
12790,control,limousine,2007,Manual,305,golf,100000,9,benzin,volkswagen,nein,2016-03-14 0:00,0,88400,2016-04-07 10:46
2550,control,coupe,2000,Manual,90,andere,50000,6,benzin,citroen,nein,2016-04-04 0:00,0,59494,2016-04-07 8:15
4800,test,limousine,2004,Manual,136,a_klasse,150000,11,benzin,mercedes_benz,nein,2016-03-25 0:00,0,42799,2016-04-06 12:45
2300,test,kleinwagen,2005,Manual,86,getz,150000,3,benzin,hyundai,nein,2016-03-19 0:00,0,99867,2016-04-05 13:19
11900,test,kombi,2007,Manual,150,3er,125000,5,,bmw,nein,2016-03-12 0:00,0,78247,2016-04-01 21:16
5300,test,limousine,2002,Automatic,306,e_klasse,150000,7,benzin,mercedes_benz,nein,2016-03-23 0:00,0,70437,2016-04-05 20:47
9200,control,coupe,2003,Automatic,218,clk,150000,6,benzin,mercedes_benz,nein,2016-03-26 0:00,0,80689,2016-03-28 3:18
19999,test,cabrio,2007,Automatic,272,slk,80000,10,benzin,mercedes_benz,nein,2016-03-30 0:00,0,96114,2016-04-07 10:47
7899,test,kombi,2005,Manual,260,v70,150000,12,benzin,volvo,nein,2016-03-11 0:00,0,55425,2016-04-05 14:44
5800,control,andere,2007,Automatic,109,c_max,150000,4,diesel,ford,,2016-03-09 0:00,0,22335,2016-04-06 8:16
1100,control,kleinwagen,2002,Manual,75,ibiza,150000,8,benzin,seat,nein,2016-03-31 0:00,0,90431,2016-04-02 8:18
2350,test,kleinwagen,2002,Manual,75,polo,150000,5,diesel,volkswagen,nein,2016-04-01 0:00,0,20354,2016-04-05 21:45
3400,test,kleinwagen,2004,Manual,75,polo,150000,4,diesel,volkswagen,nein,2016-04-05 0:00,0,31558,2016-04-07 12:15
7900,test,kombi,2007,Automatic,140,passat,150000,3,diesel,volkswagen,nein,2016-02-10 0:00,0,4703,2016-03-29 19:16
39999,control,kombi,2014,Automatic,170,e_klasse,40000,5,diesel,mercedes_benz,nein,2016-03-15 0:00,0,25421,2016-04-07 7:44
1600,control,limousine,1998,Manual,170,3er,150000,6,benzin,bmw,nein,2016-03-25 0:00,0,35117,2016-03-28 16:16
1999,control,limousine,1987,Manual,75,e_klasse,150000,11,diesel,mercedes_benz,nein,2016-03-26 0:00,0,91154,2016-04-06 6:46
650,test,kleinwagen,2002,Manual,68,fabia,150000,6,benzin,skoda,ja,2016-03-29 0:00,0,75328,2016-03-29 20:45
9800,test,coupe,2004,Manual,280,andere,125000,6,benzin,nissan,,2016-03-08 0:00,0,49808,2016-03-27 19:16
7999,control,kombi,2011,Manual,90,i_reihe,80000,2,,hyundai,nein,2016-03-17 0:00,0,46519,2016-03-17 19:53
6800,control,andere,2008,Manual,0,,70000,0,diesel,sonstige_autos,nein,2016-03-31 0:00,0,14712,2016-04-06 3:15
6700,control,kleinwagen,2009,Automatic,105,polo,30000,4,benzin,volkswagen,nein,2016-04-03 0:00,0,81245,2016-04-05 11:47
2900,test,kleinwagen,2009,Manual,58,clio,150000,1,benzin,renault,nein,2016-03-14 0:00,0,85072,2016-03-19 5:47
2790,control,kleinwagen,2008,Manual,60,fiesta,125000,4,benzin,ford,nein,2016-03-27 0:00,0,52457,2016-04-01 19:45
3200,control,cabrio,1997,Manual,125,80,150000,5,benzin,audi,nein,2016-03-27 0:00,0,37085,2016-04-03 19:45
1850,test,kleinwagen,2001,Manual,60,lupo,150000,4,benzin,volkswagen,nein,2016-03-12 0:00,0,83064,2016-03-17 16:44
12900,control,kleinwagen,2014,Manual,101,fiesta,30000,8,benzin,ford,nein,2016-03-27 0:00,0,53721,2016-04-07 12:18
4750,test,kleinwagen,2006,Manual,0,,150000,3,benzin,mercedes_benz,nein,2016-04-01 0:00,0,75177,2016-04-07 9:15
999,test,limousine,2003,Manual,0,stilo,150000,9,benzin,fiat,nein,2016-03-07 0:00,0,89231,2016-03-08 4:15
17900,control,suv,2010,Automatic,200,pajero,150000,6,diesel,mitsubishi,nein,2016-03-08 0:00,0,91737,2016-04-07 10:45
3150,control,kleinwagen,2003,Manual,116,cooper,150000,12,benzin,mini,nein,2016-03-31 0:00,0,83512,2016-04-06 10:16
1150,test,limousine,1999,Manual,75,megane,150000,4,benzin,renault,,2016-03-07 0:00,0,13507,2016-03-12 11:46
1800,test,kombi,2000,Manual,90,golf,150000,7,diesel,volkswagen,nein,2016-04-04 0:00,0,49406,2016-04-06 18:16
15490,test,bus,2005,Manual,174,transporter,150000,5,diesel,volkswagen,nein,2016-04-03 0:00,0,8626,2016-04-05 13:45
15000,control,coupe,1983,Manual,0,,125000,4,,bmw,nein,2016-04-04 0:00,0,75443,2016-04-06 23:17
3450,control,kleinwagen,2009,Manual,68,aygo,80000,9,benzin,toyota,nein,2016-03-22 0:00,0,59969,2016-03-28 11:47
4250,test,bus,2006,Manual,105,meriva,90000,8,benzin,opel,nein,2016-03-06 0:00,0,65843,2016-03-17 20:44
3900,test,kombi,2006,Manual,112,megane,90000,11,benzin,renault,nein,2016-03-11 0:00,0,27751,2016-03-13 4:45
2200,test,limousine,2001,Manual,0,a_klasse,150000,0,benzin,mercedes_benz,,2016-03-24 0:00,0,56645,2016-04-07 3:16
3450,test,cabrio,2005,Manual,95,ka,70000,8,benzin,ford,,2016-03-09 0:00,0,31785,2016-03-14 17:45
4750,test,kombi,2002,Manual,179,andere,150000,2,diesel,audi,nein,2016-03-26 0:00,0,26904,2016-03-31 15:15
1999,control,bus,1999,Manual,70,andere,150000,8,diesel,fiat,nein,2016-03-28 0:00,0,24214,2016-04-06 20:46
15500,control,limousine,2008,Manual,170,c_klasse,150000,9,diesel,mercedes_benz,nein,2016-03-25 0:00,0,31787,2016-04-03 2:46
1200,test,kleinwagen,2003,Manual,75,,150000,0,benzin,volkswagen,,2016-03-15 0:00,0,39343,2016-03-26 8:15
700,test,bus,2001,Manual,69,berlingo,150000,2,diesel,citroen,nein,2016-04-05 0:00,0,31228,2016-04-05 12:46
750,test,kleinwagen,1999,Manual,54,punto,150000,2,benzin,fiat,nein,2016-04-01 0:00,0,80939,2016-04-07 5:15
8990,test,cabrio,2002,Manual,241,andere,125000,7,benzin,honda,nein,2016-04-02 0:00,0,73527,2016-04-04 7:50
3300,test,,2006,Manual,54,polo,150000,0,benzin,volkswagen,nein,2016-03-11 0:00,0,52152,2016-03-22 14:17
8000,test,limousine,2001,Automatic,150,golf,150000,10,benzin,volkswagen,nein,2016-04-03 0:00,0,33415,2016-04-03 17:50
2000,test,kombi,2000,Manual,75,golf,150000,10,benzin,volkswagen,nein,2016-04-02 0:00,0,68766,2016-04-06 6:15
749,test,limousine,1994,Manual,116,golf,150000,4,benzin,volkswagen,,2016-03-24 0:00,0,97340,2016-04-07 7:44
5200,control,coupe,1977,Manual,90,andere,100000,9,benzin,ford,nein,2016-03-16 0:00,0,78464,2016-04-05 12:19
3250,test,limousine,2005,Automatic,150,signum,150000,6,diesel,opel,ja,2016-03-08 0:00,0,86343,2016-03-15 7:44
1800,test,kleinwagen,2002,Manual,75,corsa,150000,12,benzin,opel,,2016-03-14 0:00,0,47198,2016-04-05 20:45
1999,test,kombi,2001,Manual,105,golf,150000,5,benzin,volkswagen,nein,2016-03-30 0:00,0,9514,2016-04-01 4:44
11999,control,suv,2011,Automatic,184,i_reihe,125000,4,diesel,hyundai,nein,2016-04-04 0:00,0,65185,2016-04-05 12:23
3450,test,bus,2003,Manual,125,zafira,150000,2,diesel,opel,nein,2016-03-23 0:00,0,41199,2016-04-06 15:17
2299,control,limousine,1997,Automatic,235,5er,150000,9,benzin,bmw,,2016-03-15 0:00,0,78112,2016-03-15 11:47
500,control,coupe,2000,Manual,110,cordoba,150000,1,diesel,seat,,2016-03-14 0:00,0,6114,2016-03-17 2:46
2499,control,limousine,1999,Manual,170,3er,150000,2,benzin,bmw,nein,2016-03-07 0:00,0,28779,2016-04-03 8:45
6990,control,suv,2004,Automatic,250,m_klasse,150000,10,diesel,mercedes_benz,nein,2016-03-07 0:00,0,29336,2016-03-27 21:47
1650,control,limousine,1997,Manual,120,passat,150000,0,benzin,volkswagen,nein,2016-03-14 0:00,0,46117,2016-04-05 19:44
1000,control,kleinwagen,1997,Manual,60,punto,125000,11,benzin,fiat,nein,2016-03-17 0:00,0,76669,2016-04-07 9:46
2200,test,bus,1999,Manual,88,,150000,4,diesel,opel,,2016-03-08 0:00,0,26603,2016-03-09 13:45
3499,control,limousine,1998,Manual,250,5er,150000,10,benzin,bmw,nein,2016-03-27 0:00,0,44628,2016-03-28 8:41
2150,control,kleinwagen,2005,Manual,73,1_reihe,150000,12,benzin,peugeot,nein,2016-03-12 0:00,0,49549,2016-04-06 21:17
1390,control,kleinwagen,2004,Manual,60,2_reihe,150000,4,benzin,peugeot,nein,2016-03-31 0:00,0,42553,2016-04-04 8:46
5100,control,kombi,2009,Manual,86,fabia,80000,7,benzin,skoda,nein,2016-03-09 0:00,0,42287,2016-03-16 7:47
9300,control,limousine,2010,Manual,116,a_klasse,50000,6,benzin,mercedes_benz,nein,2016-03-16 0:00,0,12623,2016-04-07 8:46
7800,control,suv,2003,Automatic,184,x_reihe,150000,9,diesel,bmw,nein,2016-04-01 0:00,0,60313,2016-04-06 20:17
500,control,kleinwagen,1998,Manual,54,corsa,125000,4,benzin,opel,ja,2016-03-29 0:00,0,44149,2016-03-31 8:46
1299,control,coupe,1996,Manual,102,3er,150000,12,benzin,bmw,nein,2016-04-01 0:00,0,24616,2016-04-05 11:18
2000,control,cabrio,1997,Manual,150,3er,150000,8,benzin,bmw,nein,2016-03-24 0:00,0,38100,2016-03-31 13:46
6950,test,limousine,2006,Manual,150,3er,150000,4,benzin,bmw,nein,2016-03-30 0:00,0,41469,2016-04-05 11:45
29900,test,limousine,2012,Automatic,250,a8,70000,3,diesel,audi,nein,2016-03-09 0:00,0,41812,2016-03-20 2:19
1150,test,kombi,2000,Manual,75,golf,150000,12,benzin,volkswagen,nein,2016-03-26 0:00,0,83224,2016-03-26 10:43
2999,control,bus,2001,Automatic,122,v_klasse,150000,8,diesel,mercedes_benz,nein,2016-03-21 0:00,0,12059,2016-04-06 14:44
9600,test,kombi,2011,Manual,114,v50,150000,4,diesel,volvo,nein,2016-03-23 0:00,0,83026,2016-04-05 23:18
4200,control,cabrio,1994,Manual,150,3er,150000,1,benzin,bmw,nein,2016-03-15 0:00,0,42285,2016-04-06 12:17
2666,control,limousine,2003,Manual,102,a_klasse,150000,12,benzin,mercedes_benz,nein,2016-04-03 0:00,0,60598,2016-04-07 14:56
24999,test,cabrio,2011,Automatic,211,eos,60000,1,benzin,volkswagen,nein,2016-04-01 0:00,0,38118,2016-04-01 17:54
12990,control,kombi,2012,Manual,122,golf,50000,11,benzin,volkswagen,nein,2016-03-27 0:00,0,13159,2016-03-29 5:46
999,test,limousine,1998,Manual,101,golf,150000,12,lpg,volkswagen,ja,2016-03-17 0:00,0,42105,2016-03-17 10:47
3200,test,suv,1990,Manual,177,wrangler,100000,11,benzin,jeep,,2016-03-14 0:00,0,34125,2016-04-06 2:45
4999,test,kleinwagen,2009,Manual,60,fabia,70000,6,benzin,skoda,nein,2016-04-01 0:00,0,33605,2016-04-05 18:18
1200,control,kleinwagen,2002,Manual,60,micra,100000,4,benzin,nissan,nein,2016-03-24 0:00,0,89278,2016-03-24 17:45
900,control,bus,1999,Manual,90,alhambra,150000,5,diesel,seat,nein,2016-03-15 0:00,0,33818,2016-03-15 16:39
6900,control,kleinwagen,2012,Manual,75,up,70000,4,benzin,volkswagen,nein,2016-03-24 0:00,0,38446,2016-04-03 3:45
1550,control,kleinwagen,2006,Manual,54,fox,125000,6,benzin,volkswagen,nein,2016-04-02 0:00,0,73529,2016-04-07 8:16
500,control,coupe,1996,Manual,140,3er,150000,3,benzin,bmw,ja,2016-03-07 0:00,0,80933,2016-03-23 6:15
1250,control,kleinwagen,2001,Manual,0,clio,150000,7,benzin,renault,,2016-03-25 0:00,0,60320,2016-04-07 2:45
17500,test,kombi,2015,Manual,120,focus,20000,6,diesel,ford,nein,2016-03-12 0:00,0,50735,2016-04-07 12:46
500,control,limousine,1997,Manual,102,3er,150000,1,benzin,bmw,,2016-03-31 0:00,0,6749,2016-03-31 18:49
5500,test,kombi,2005,Automatic,140,octavia,150000,5,diesel,skoda,nein,2016-04-05 0:00,0,6130,2016-04-05 12:55
1200,control,limousine,2007,Manual,90,fusion,150000,5,diesel,ford,ja,2016-03-16 0:00,0,50171,2016-03-16 21:48
7799,control,kombi,2005,Manual,140,a4,150000,9,diesel,audi,nein,2016-03-31 0:00,0,38226,2016-04-06 7:15
13400,test,kombi,2011,Manual,120,a4,150000,3,benzin,audi,nein,2016-03-17 0:00,0,12057,2016-03-19 16:44
17800,control,suv,2009,Automatic,218,x_reihe,150000,11,diesel,bmw,nein,2016-03-25 0:00,0,65510,2016-03-27 14:10
550,test,coupe,1996,Automatic,88,3_reihe,150000,3,benzin,mazda,nein,2016-04-02 0:00,0,12163,2016-04-04 8:18
1099,test,kombi,2004,Manual,101,,125000,3,benzin,nissan,,2016-03-09 0:00,0,18146,2016-03-11 6:16
2899,test,limousine,2003,Manual,150,3er,150000,11,diesel,bmw,,2016-03-19 0:00,0,29439,2016-03-27 11:17
1490,control,kombi,1999,Manual,101,focus,150000,10,benzin,ford,nein,2016-03-21 0:00,0,10551,2016-03-22 19:19
20000,test,limousine,2009,Automatic,272,e_klasse,150000,9,diesel,mercedes_benz,nein,2016-04-01 0:00,0,41749,2016-04-07 8:17
990,control,kleinwagen,2003,Manual,75,clio,150000,4,benzin,renault,nein,2016-03-30 0:00,0,94315,2016-04-05 13:16
890,control,kleinwagen,2000,Manual,40,corsa,150000,8,benzin,opel,nein,2016-03-08 0:00,0,12099,2016-03-20 20:47
500,test,limousine,1991,Manual,90,80,150000,3,benzin,audi,nein,2016-04-01 0:00,0,12059,2016-04-05 13:17
650,control,limousine,1999,Manual,75,golf,150000,3,benzin,volkswagen,ja,2016-03-10 0:00,0,41065,2016-03-11 5:46
8999,test,kleinwagen,2013,Manual,68,2_reihe,80000,3,diesel,peugeot,nein,2016-04-03 0:00,0,29640,2016-04-05 23:15
2000,test,coupe,1992,Manual,192,3er,150000,0,benzin,bmw,,2016-04-03 0:00,0,74915,2016-04-05 17:26
8200,test,kombi,2008,Manual,143,3er,150000,4,diesel,bmw,nein,2016-03-28 0:00,0,85221,2016-04-06 11:46
2750,test,kombi,2006,Manual,121,6_reihe,150000,6,diesel,mazda,nein,2016-03-28 0:00,0,60431,2016-04-05 5:45
599,control,kleinwagen,2002,Manual,603,matiz,5000,11,benzin,chevrolet,ja,2016-03-31 0:00,0,44379,2016-04-01 3:41
14900,control,kombi,2011,Automatic,200,mondeo,90000,11,diesel,ford,nein,2016-03-11 0:00,0,13507,2016-03-25 19:44
1450,test,limousine,1999,Manual,102,a_klasse,125000,1,benzin,mercedes_benz,nein,2016-03-30 0:00,0,34355,2016-03-30 16:40
2900,control,limousine,2002,Manual,102,a3,150000,4,benzin,audi,nein,2016-03-14 0:00,0,68307,2016-04-06 4:17
13560,test,kombi,2011,Manual,140,superb,125000,11,diesel,skoda,nein,2016-04-02 0:00,0,40822,2016-04-02 15:41
6499,control,cabrio,1996,Manual,115,80,150000,12,benzin,audi,nein,2016-03-06 0:00,0,83064,2016-04-06 1:46
500,control,limousine,1999,Manual,116,,150000,1,benzin,ford,ja,2016-03-22 0:00,0,51674,2016-04-06 5:15
4500,control,bus,1988,Manual,92,andere,150000,12,diesel,fiat,,2016-03-17 0:00,0,73525,2016-03-22 0:18
6700,test,limousine,2005,Manual,177,5er,150000,5,benzin,bmw,nein,2016-03-23 0:00,0,21255,2016-03-23 14:41
10780,test,kleinwagen,2010,Manual,111,cooper,150000,10,diesel,mini,nein,2016-04-02 0:00,0,78224,2016-04-06 12:16
5200,control,kombi,2007,Manual,140,golf,150000,10,diesel,volkswagen,nein,2016-03-11 0:00,0,18233,2016-03-23 10:46
2150,test,kleinwagen,2005,Manual,63,andere,125000,6,benzin,suzuki,nein,2016-03-25 0:00,0,33607,2016-04-07 6:17
1590,control,limousine,2002,Manual,75,focus,150000,6,benzin,ford,nein,2016-03-14 0:00,0,37136,2016-03-17 11:15
5990,test,kombi,2010,Manual,109,focus,150000,7,,ford,nein,2016-03-21 0:00,0,26452,2016-04-06 21:47
3499,control,coupe,1995,Automatic,200,andere,150000,7,benzin,mitsubishi,nein,2016-03-17 0:00,0,27283,2016-03-31 4:47
17600,test,limousine,2011,Manual,204,c_klasse,150000,1,diesel,mercedes_benz,nein,2016-03-19 0:00,0,36456,2016-04-06 20:18
1999,control,cabrio,1995,Manual,150,3er,150000,10,benzin,bmw,nein,2016-04-04 0:00,0,71063,2016-04-07 4:16
1500,test,limousine,1996,Manual,180,e_klasse,150000,6,lpg,mercedes_benz,nein,2016-03-28 0:00,0,51105,2016-04-03 16:18
34400,test,cabrio,2009,Automatic,310,boxster,90000,7,benzin,porsche,nein,2016-03-27 0:00,0,71134,2016-03-29 2:16
3900,control,kombi,2005,Manual,147,6_reihe,150000,9,benzin,mazda,nein,2016-03-25 0:00,0,50735,2016-04-06 20:48
9450,test,kombi,2010,Manual,116,insignia,70000,1,benzin,opel,nein,2016-04-01 0:00,0,44287,2016-04-01 15:49
6350,test,bus,2009,Manual,105,golf,150000,3,diesel,volkswagen,nein,2016-03-25 0:00,0,88214,2016-04-06 19:18
1199,test,coupe,2001,Automatic,170,stilo,5000,11,benzin,fiat,,2016-03-31 0:00,0,10781,2016-04-02 17:18
26900,control,cabrio,2013,Automatic,184,cooper,20000,11,,mini,nein,2016-03-31 0:00,0,82140,2016-04-06 4:16
8400,test,cabrio,2004,Manual,116,cooper,90000,7,benzin,mini,nein,2016-04-03 0:00,0,60320,2016-04-06 21:45
8450,test,limousine,2007,Manual,170,leon,125000,2,diesel,seat,nein,2016-03-26 0:00,0,42279,2016-04-04 23:15
10999,test,kombi,2006,Automatic,344,a4,150000,4,benzin,audi,nein,2016-03-09 0:00,0,9618,2016-03-12 17:18
1350,control,limousine,1993,Automatic,122,c_klasse,150000,12,benzin,mercedes_benz,nein,2016-03-08 0:00,0,73230,2016-04-05 17:45
13995,control,cabrio,2005,Automatic,218,crossfire,70000,8,benzin,chrysler,nein,2016-04-05 0:00,0,1099,2016-04-07 12:45
6999,test,kleinwagen,2011,Automatic,54,fortwo,80000,11,diesel,smart,nein,2016-03-18 0:00,0,22117,2016-04-06 3:45
999,test,cabrio,1998,Manual,75,astra,150000,3,benzin,opel,nein,2016-03-12 0:00,0,49661,2016-03-19 21:19
4399,control,kombi,2006,Manual,150,vectra,150000,6,diesel,opel,nein,2016-03-08 0:00,0,97702,2016-03-24 16:44
3800,test,limousine,2002,Manual,116,3er,150000,5,benzin,bmw,nein,2016-03-20 0:00,0,46242,2016-03-24 11:45
1250,test,kombi,1999,Automatic,170,5er,150000,4,benzin,bmw,nein,2016-04-01 0:00,0,58089,2016-04-02 6:40
3150,control,kombi,2006,Manual,75,fabia,150000,7,benzin,skoda,nein,2016-03-22 0:00,0,29579,2016-03-25 22:46
13299,test,limousine,2005,Automatic,306,7er,125000,7,benzin,bmw,nein,2016-03-08 0:00,0,72072,2016-03-18 1:16
7000,control,kleinwagen,2009,Manual,120,clubman,80000,7,benzin,mini,nein,2016-03-31 0:00,0,10827,2016-04-06 9:45
